time_ms,soil,light,temp_c
1034190354,4095,1140,19.60
1035090424,4095,1172,19.70
1035990494,4095,1091,19.60
1036890564,4095,1229,19.60
1037790634,4095,961,19.60
1038690704,4095,974,19.50
1039590775,4095,1164,19.50
1040490899,4095,925,19.50
1041390969,4095,1177,19.40
1042291039,4095,1041,19.30
1043191109,4095,1161,19.30
1044091179,4095,1221,19.30
1044991249,4095,1107,19.30
1045891319,4095,1115,19.30
1046791450,4095,1162,19.30
1047691516,4095,977,19.20
1048591587,4095,1001,19.30
1049491657,4095,930,19.20
1050391727,4095,1155,19.20
1051291797,4095,997,19.20
1052191925,4095,1101,19.20
1053091991,4095,1093,19.30
1053992061,4095,993,19.20
1054892131,4095,1011,19.20
1055792201,4095,949,19.20
1056692272,4095,1003,19.20
1057592395,4095,1040,19.20
1058492464,4095,1109,19.30
1059392533,4095,998,19.30
1060292602,4095,1200,19.30
1061192671,4095,965,19.30
1062092740,4095,1085,19.30
1062992809,4095,1008,19.30
1063892879,4095,1008,19.30
1064793010,4095,977,19.30
1065693075,4095,967,19.30
1066593144,4095,1862,19.20
1067493213,4095,2446,19.10
1068393283,4095,4092,19.20
1069293353,4095,4095,19.20
1070193487,4095,4095,19.40
1071093552,4095,4095,19.60
1071993622,4095,4095,19.70
1072893692,4095,4095,19.70
1073793763,4095,4095,19.90
1074693834,4095,4095,20.00
1075593966,4095,4095,20.20
1076494030,4095,4095,20.80
1077394100,4095,4095,20.70
1078294170,4095,4095,20.40
1079194240,4095,4095,20.40
1080094310,4095,4095,20.40
1080994435,4095,4095,21.00
1081894506,4095,4095,20.60
1082794576,4095,4095,20.70
1083694646,4095,4095,20.60
1084594716,4095,4095,20.50
1085494786,4095,4095,20.40
1086394856,4095,4095,20.30
1087294989,4095,4095,20.70
1088195054,4095,4095,20.60
1089095124,4095,4095,20.50
1089995195,4095,4095,20.60
1090895265,4095,4095,20.20
1091795335,4095,4095,19.80
1092695469,4095,4095,19.80
1093595534,4095,4095,20.00
1094495604,4095,4095,19.50
1095395674,4095,4095,19.50
1096295744,4095,4095,19.70
1097195814,4095,4095,19.90
1098095885,4095,4095,20.30
1098996009,4095,4095,20.60
1099896079,4095,4095,20.80
1100796149,4095,4095,20.00
1101696219,4095,4095,20.10
1102596289,4095,3442,20.50
1103496359,4095,1790,20.40
